精选频道,#genre#
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
云南卫视,http://fxgm.fxjf.work:19901/tsfile/live/0119_1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225750/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225963/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226202/index.m3u8
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225672/index.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225672/index.m3u8#http://39.134.65.179/PLTV/88888888/224/3221225672/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225672/index.m3u8#http://39.134.66.110/PLTV/88888888/224/3221225672/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/index.m3u8#http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8#https://hls.ningxiahuangheyun.com/tv/nxws.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8#http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484#http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
教育卫视,http://39.134.65.162/PLTV/88888888/224/3221225558/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225558/1.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
兵团卫视,http://mobilelive-ds.ysp.cctv.cn/ysp/2022606701_fhd.m3u8#http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8#https://epg.pw/stream/85e6975cbd16ed8411909474995d0973728889c2e84a98f21e3063311adb4c84.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226229/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
厦门卫视,http://220.163.178.144:8888/tsfile/live/0115_1.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
康巴卫视,http://110.184.112.221:4022/udp/239.93.0.41:5140#http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
大湾区卫视,http://39.134.67.108/PLTV/88888888/224/3221226020/1.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226218/index.m3u8
省内频道,#genre#
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
哈尔滨新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
佳木斯新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
鸡西新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226410/index.m3u8
鸡西安全生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226413/index.m3u8
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226493/index.m3u8
伊春新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8
牡丹江新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8
大庆教育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
伊春综合,https://masterpull.hljtv.com/live/vQtnS3vX.m3u8
绥化新闻综合,https://masterpull.hljtv.com/live/v4o2g1hs.m3u8
大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8#https://masterpull.hljtv.com/live/9FZ7k2XF.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
林甸综合,https://masterpull.hljtv.com/live/23PN6NW9.m3u8
克山综合,https://masterpull.hljtv.com/live/58lOw0L5.m3u8
克东综合,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8
拜泉综合,https://masterpull.hljtv.com/live/zHtOXXUz.m3u8
杜尔伯特综合,https://masterpull.hljtv.com/live/eCNHwyyW.m3u8
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
饶河综合,https://masterpull.hljtv.com/live/DokNxER6.m3u8
友谊综合,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8
勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8
呼玛综合,https://masterpull.hljtv.com/live/yN3vDovm.m3u8
讷河综合,https://masterpull.hljtv.com/live/PXWxDY1V.m3u8
依安综合,https://masterpull.hljtv.com/live/4hhgo1mX.m3u8
嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8
五大连池综合,https://masterpull.hljtv.com/live/6ic4FFgF.m3u8
龙江综合,https://masterpull.hljtv.com/live/vRSdDMSR.m3u8
海林综合,https://masterpull.hljtv.com/live/lqo9Fcdy.m3u8
孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8
宝清综合,https://masterpull.hljtv.com/live/HBp9MLoA.m3u8
塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8
集贤综合,https://masterpull.hljtv.com/live/CyJ3RKND.m3u8
漠河综合,https://masterpull.hljtv.com/live/rlVvbTZN.m3u8
东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8
宁安综合,https://masterpull.hljtv.com/live/BV2wr0vH.m3u8
穆棱综合,https://masterpull.hljtv.com/live/5c9Mi3FV.m3u8
逊克综合,https://masterpull.hljtv.com/live/a0CULO9O.m3u8
林口综合,https://masterpull.hljtv.com/live/pqheD07F.m3u8
北安综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8
延寿综合,https://masterpull.hljtv.com/live/XBqKssjB.m3u8
依兰综合,https://masterpull.hljtv.com/live/4sTJDdbE.m3u8
五常综合,https://masterpull.hljtv.com/live/R9bOklLT.m3u8
通河综合,https://masterpull.hljtv.com/live/b71kCDir.m3u8
巴彦综合,https://masterpull.hljtv.com/live/vAtZi96R.m3u8
方正综合,https://masterpull.hljtv.com/live/sSN2Uyb2.m3u8
呼兰综合,https://masterpull.hljtv.com/live/zja8TAIO.m3u8
宾县综合,https://masterpull.hljtv.com/live/DlkgB2B7.m3u8
肇东综合,https://masterpull.hljtv.com/live/G84ZsUTP.m3u8
望奎综合,https://masterpull.hljtv.com/live/d3loVdqX.m3u8
青冈综合,https://masterpull.hljtv.com/live/bJGIloJe.m3u8
绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
庆安综合,https://masterpull.hljtv.com/live/ayksl1Ur.m3u8
明水综合,https://masterpull.hljtv.com/live/bOJ0OStw.m3u8
肇源综合,https://masterpull.hljtv.com/live/XkQg7QSI.m3u8
肇州综合,https://masterpull.hljtv.com/live/imOHYJ77.m3u8
富锦综合,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
抚远综合,https://masterpull.hljtv.com/live/tVnkOTOG.m3u8
桦川综合,https://masterpull.hljtv.com/live/NYQcW0fS.m3u8
桦南综合,https://masterpull.hljtv.com/live/76oCVZd3.m3u8
汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8
同江电视台,https://masterpull.hljtv.com/live/oFc7fCUf.m3u8
安达综合,https://masterpull.hljtv.com/live/FsGxlDZQ.m3u8
海伦综合,https://masterpull.hljtv.com/live/VFNlgeFO.m3u8
兰西综合,https://masterpull.hljtv.com/live/SYG06DEw.m3u8
泰来综合,https://masterpull.hljtv.com/live/cfkAgOUK.m3u8
嘉荫综合,https://masterpull.hljtv.com/live/k5IX9frJ.m3u8
甘南综合,https://masterpull.hljtv.com/live/YbFyF4Jb.m3u8
绥芬河综合,https://masterpull.hljtv.com/live/pXxFNIbi.m3u8
绥滨综合,https://masterpull.hljtv.com/live/DQiqZPCj.m3u8
富裕综合,https://masterpull.hljtv.com/live/MKFLhcpa.m3u8
铁力综合,https://masterpull.hljtv.com/live/iUtbDFud.m3u8
尚志综合,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8
虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
鸡东综合,https://masterpull.hljtv.com/live/o4NExHSz.m3u8
其他频道,#genre#
阿坝州综合频道,rtmp://dcpull.sctvcloud.com/live/522fab2601881000cd142f2900000000#http://dcpull.sctvcloud.com/live/522fab2601881000cd142f2900000000/playlist.m3u8
阿坝州文艺频道,rtmp://dcpull.sctvcloud.com/live/52304cbd0188100059040d3700000000#http://dcpull.sctvcloud.com/live/52304cbd0188100059040d3700000000/playlist.m3u8
阿勒泰1套,https://play-a2.quklive.com/live/1704380285590041.m3u8
阿勒泰2套,https://play-a2.quklive.com/live/1704380366011045.m3u8
安化综合,https://liveplay-srs.voc.com.cn/hls/tv/204_16cb0f.m3u8
安徽导视频道,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
安徽公共频道,http://live.ahsx.ahtv.cn/live/ggtv.m3u8?txSecret=1ba104a5183796c21ef53d4029e8153a&txTime=6955487F
安徽国际频道,http://live.ahsx.ahtv.cn/live/gjtv.m3u8?txSecret=a01a318e234cbd28375d91ed3d145637&txTime=6955487F
安徽经济生活,http://live.ahsx.ahtv.cn/live/jjshtv.m3u8?txSecret=4f0326a07141810dd8772716d3dcc27b&txTime=6955487F#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv#http://36.35.16.98:9901/tsfile/live/0001_35.m3u8
安徽农业科教,http://live.ahsx.ahtv.cn/live/nykjtv.m3u8?txSecret=acb52e311eb9b41d3bd39947e03e3de2&txTime=6955487F#http://36.35.16.98:9901/tsfile/live/0001_39.m3u8
安徽影视频道,https://live.ahsx.ahtv.cn/live/ystv.m3u8?txSecret=04f4df21c1acbe136972606ec0e0b820&txTime=6955487F#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv#http://36.35.16.98:9901/tsfile/live/0001_36.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8#http://live.ahsx.ahtv.cn/live/zytytv.m3u8?txSecret=60b1fa7f6d8558da8445c5315a16eca9&txTime=6955487F#http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安平新闻综合,http://zhap.city1000.cn/xinwen/ap_xw.m3u8
安庆经济生活,http://52223.hlsplay.aodianyun.com/tv_radio_52223/tv_channel_3215.m3u8?auth_key=4840160247-0-0-09f173f08ee665e4b1b65aa69a5ee46d&extra_key=9Gv-6hfRrMAaAuD7AYFdmB969naxPovqhZHAkcCYJSb1EAOCXARnqb8CUtO3J79-DQBGs-_55m2odXUh9cAecLDbz52sbpGw9b0f7umLy91QXS1P_Ueiz0_24GvOOdDugwSYLDZBUq-Ia5AZgi3CDUtTcex5hgsjrgkpwyXJnQH37tIiCpZY3zrNbW0tiDDU
安庆新闻综合,http://52223.hlsplay.aodianyun.com/tv_radio_52223/tv_channel_3214.m3u8?auth_key=4840160301-0-0-378c5d20acdfb32e54fe2f61b057ecff&extra_key=qj4e5_Ej_mtN2cbGJEcXXjgw_HVomOse5m7vYzTTZ4M3tRajimjfp6N0QpS7g3ceGHkR7LqT0Kxj8Tn2sRlk7RwZ0GaWLs_CkzOYAF6IHwgf6Lbta-F7B_2g6wO7mYGIamz4w7or8NkNjGhC4MExW4sdqzTUSoe9cXN-snl9s9OhN0PIDv0lxTbXYIJ7fSDU
安丘民生,http://qrh.yimkj.cn/山东齐鲁.php?id=wfaqms
安丘综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfaqxw
安顺公共频道,http://hplayer1.juyun.tv/camera/116587130.m3u8
安顺新闻频道,http://hplayer1.juyun.tv/camera/133635181.m3u8
安阳公共频道,http://zhpull.dxhmt.cn:80/anyang/d21bf91860c443caa34c4797d6b0026e/playlist.m3u8#rtmp://zhpull.dxhmt.cn/anyang/d21bf91860c443caa34c4797d6b0026e#http://zhpull.dxhmt.cn/anyang/d21bf91860c443caa34c4797d6b0026e/playlist.m3u8
安阳科教频道,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8#http://zhpull.dxhmt.cn/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
安阳新闻综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8#rtmp://zhpull.dxhmt.cn/anyang/7e3b40563af54e2f9f48e2c67c5d9fab#http://zhpull.dxhmt.cn/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安岳新闻综合,https://livepull.ayrmt.com/live/fmzb1703836948867.m3u8
安州综合频道,rtmp://dcpull.sctvcloud.com/live/55e5d1eb018810004d91cf1700000000#http://dcpull.sctvcloud.com/live/55e5d1eb018810004d91cf1700000000/playlist.m3u8
鞍山新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000274
巴马综合,https://lives.myun.tv/live/028exb80.m3u8#rtmp://live.gxrb.com.cn/gx/bama
巴南综合频道,http://live.cqbntv.com/bnmc/bn14B.m3u8
巴彦淖尔经济生活,http://mmitv.top/test/tianma.php?id=bynrjj
巴彦淖尔新闻综合,http://mmitv.top/test/tianma.php?id=bynrzh
巴彦淖尔影视娱乐,http://mmitv.top/test/tianma.php?id=bynrys
巴音郭楞1套,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
巴音郭楞2套,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
巴音郭楞3套,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
巴音郭楞4套,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
白山旅游生活,http://stream8.jlntv.cn/baishan2/playlist.m3u8?zjild#http://stream8.jlntv.cn/baishan2/playlist.m3u8
白银公共,http://play.kankanlive.com/live/1696834115672925.m3u8
白银综合,http://play.kankanlive.com/live/1696824115516930.m3u8
宝坻电视台,https://hb2stream1.baoxinwen.com/d6387fc7a8836e78/6385068498053235715_1597997122.m3u8?auth_key=1893456000-0-0-93ea48b07ddd03f4904079b7659e81a4
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8#http://live.dxhmt.cn:9081/tv/10421-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
宝鸡1套,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8#http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8#htmlplay://https://web.guangdianyun.tv/tv/?id=3068&uin=1630#kdsvod://http://v.91kds.com/b7/hebdtv.m3u8?id=hebdtv2&pwd=jsdecode
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8#http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8#htmlplay://https://web.guangdianyun.tv/tv/?id=3067&uin=1630#kdsvod://http://v.91kds.com/b7/hebdtv.m3u8?id=hebdtv1&pwd=jsdecode
保山1套,https://livetxynbsdst.chinamcache.com/live/zb04.m3u8?txSecret=316b41fa3ccc85fe81aec6c90065c166&txTime=67847DB6
保山2套,https://livetxynbsdst.chinamcache.com/live/zb03.m3u8?txSecret=d93358689f07ff61f63838c3a0c180bc&txTime=67847DB6
保山3套,https://livetxynbsdst.chinamcache.com/live/zb02.m3u8?txSecret=cea94501be7015643d1c8ad49d50fe81&txTime=67847DB6
北碚综合,http://222.178.181.121:12034/beibei01.m3u8#http://222.178.181.121:12034/beibei01.m3u8?zzhongqd
北川电视台,http://dcpull.sctvcloud.com:80/live/561c239c01881000e4bfd3e600000000/playlist.m3u8#rtmp://dcpull.sctvcloud.com/live/561c239c01881000e4bfd3e600000000#http://dcpull.sctvcloud.com/live/561c239c01881000e4bfd3e600000000/playlist.m3u8
北海经济科教,https://lives.myun.tv/live/ln9rndz0.m3u8#https://rtmp.gdlive.gdmain.com/live/ln9rndz0.m3u8#http://citylive.njgdmm.com/beihai/6c0bd8ab-9761-4dc5-95ac-1bb3e31daced.m3u8#http://citylive.njgdmm.com/beihai/6c0bd8ab-9761-4dc5-95ac-1bb3e31daced.flv
北海图文频道,http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.m3u8#http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.flv
北海新闻综合,https://live.gxrb.com.cn/gx/beihai/index.m3u8#http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8#https://lives.myun.tv/live/09em4xbl.m3u8#rtmp://live.gxrb.com.cn/gx/beihai#http://citylive.njgdmm.com/live/da147a8a-dedb-4213-8519-ab99395f4317.flv#https://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8#http://citylive.njgdmm.com/live/da147a8a-dedb-4213-8519-ab99395f4317.m3u8
北京财经,http://114.251.185.6:8012/rtp/239.3.1.116:8000
北京少儿,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225743/1.m3u8
北京生活,http://114.251.185.6:8012/rtp/239.3.1.117:8000
北京体育,http://114.251.185.6:8012/rtp/239.3.1.243:8000
北京文艺,http://114.251.185.6:8012/rtp/239.3.1.242:8000
北京新闻,http://114.251.185.6:8012/rtp/239.3.1.159:8000#http://live.funhillrm.com/5/sd/live.m3u8?zbeid
北京影视,http://114.251.185.6:8012/rtp/239.3.1.158:8000
本溪综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000312
璧山综合,http://222.179.42.129:8181/hls1.m3u8#http://222.179.42.129:8181/hls1.m3u8?zzhongqd
宾川1套,http://live.bcrmtzx.com/tv01/sd/live.m3u8
滨海1套,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海2套,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海3套,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
滨州民生频道,http://pullhls23ee9d41.live.126.net/live/c493e16c720c4bc2b46129e594ee027a/playlist.m3u8
滨州新闻综合,http://pullhls23ee9d41.live.126.net/live/14581ba42b9543139e940d7bd24797a8/playlist.m3u8
亳州1套,http://220.180.110.101:8083/videos/live/33/59/NC7XQdEveyncq/NC7XQdEveyncq.m3u8
亳州2套,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
博山图文,http://qrh.yimkj.cn/山东齐鲁.php?id=zbbstw
博山新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=zbbsxw
博州汉语综合,https://alitv-play.boznews.cn/live/bttv1.m3u8?auth_key=1718209426-0-0-ddc1781460bc7b5062ae943c6d7164af
博州蒙语综合,https://alitv-play.boznews.cn/live/bttv2.m3u8?auth_key=1718209433-0-0-b44e8fb277a810bbde60b4cf7df6bfa9
博州维语综合,https://alitv-play.boznews.cn/live/bttv3.m3u8?auth_key=1718209451-0-0-8c6e7db80a773017dc7d8eb0d5f73453
布尔津哈语综合,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8#htmlplay://https://web.guangdianyun.tv/tv/?id=3377#htmlplay://https://web.guangdianyun.tv/tv/?id=3377&uin=4239
布尔津汉语综合,https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8#htmlplay://https://web.guangdianyun.tv/tv/?id=3366#htmlplay://https://web.guangdianyun.tv/tv/?id=3366&uin=4239
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
苍溪综合频道,http://livecx.cxxrmt.com/cxdst/zb03.m3u8?auth_key=1692864295-0-0-4edeb8a8702116ab36f44606c26719f4#http://livecx.cxxrmt.com:80/cxdst/zb03.m3u8?auth_key=1692864295-0-0-4edeb8a8702116ab36f44606c26719f4
沧县综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
沧州公共频道,http://czlive.czgd.tv:8091/live/czet_czetzm.m3u8
沧州新闻综合,http://czlive.czgd.tv:8091/live/czyt_czytzm.m3u8
沧州影视娱乐,http://czlive.czgd.tv:8091/live/czst_czstzm.m3u8
曹县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=hzcxxw
察隅电视台,http://file.chayutv.com/nmip-media/channellive/channel105276/playlist.m3u8#rtmp://tv.chayutv.com:1935/channel/cytv
昌乐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfclxw
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd#https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8#https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8#kdsvod://sdtv://xwoctcwsxsqbsrpfadxvretxdvxrdetr&978ca641681d41d2b848ee1bd444ed6f#kdsvod://migu://733532221
常山新闻综合,http://play-sh11.quklive.com/live/1621306190044902.m3u8
常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
常熟新闻频道,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
朝天新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8#https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
朝阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000282
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
潮州公共,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8#htmlplay://https://www.gdtv.cn/tvChannelDetail/83UA=Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML
成都新闻综合,https://tv.cry33.com/cdtvflv.php?id=cdxwzh
成都经济资讯,https://tv.cry33.com/cdtvflv.php?id=cdjjzx
成都都市生活,https://tv.cry33.com/cdtvflv.php?id=cddssh
成都影视文艺,https://tv.cry33.com/cdtvflv.php?id=cdyswy#http://live.cooltv.top/tv/cdtv.php?id=cdyswy
